date,flow,power,sludge_wet,sludge_moisture,chemical,pac,pam,mlss,power_rate,chemical_rate,ss_in,ss_out,bod_in,bod_out,cod_in,cod_out,cod_reduction,ph_in,ph_out,tn_in,tn_out,tp_in,tp_out,nh3_in,nh3_out,nh3_reduction,color_in,color_out,carbon,month,month_sin,month_cos,doy_sin,doy_cos,dow_sin,dow_cos
2023-09-17,24724.0,7984.966880799999,8.838000000000001,75.0,33.6048,1175.0,33.19129648,4097.6,3.04,146.3,4.3,119.66,3.1399999999999997,293.70000000000005,7.459999999999999,7103.777980000001,7.382,29.476,10.911999999999999,2.492,0.308,20.368000000000002,0.10600000000000001,500.835826,512.0,0.8587,0.27732935853999996,1.54,0.3584156512020181,9,-1.0,-1.8369701987210297e-16,-0.9623671273684294,-0.27066178630577,-0.15636629649360595,-0.32469796037174675
2023-09-18,24072.4,7774.52340808,8.842,75.0,33.6,1140.0,32.39129648000001,4073.6,3.04,146.5,4.2,118.44000000000001,3.06,288.74,7.26,6773.81346,7.384,29.224,10.956,2.492,0.316,20.386000000000003,0.10600000000000001,488.14159600000005,512.0,0.8587,0.27732935853999996,1.54,0.35821109587388256,9,-1.0,-1.8369701987210297e-16,-0.9668805465404162,-0.25406750899573866,-0.35135187892997066,-0.08019377358048389
2023-09-19,24299.0,7847.7070957999995,11.250000000000002,75.0,42.706,1150.0,32.79129648000001,4082.6,3.04,149.1,4.0,121.24000000000001,3.0200000000000005,297.64,7.1,7065.26946,7.382,29.718,10.572,2.516,0.30800000000000005,20.414,0.092,493.8445019999999,512.0,0.8587,0.27732935853999996,1.54,0.35870507514635247,9,-1.0,-1.8369701987210297e-16,-0.9711078502030691,-0.23739804902224235,-0.2817623302598763,0.22469796037174664
2023-09-20,24079.4,7776.7841574799995,10.844,75.0,41.198,1140.0,32.39129648000001,4107.2,3.04,154.4,3.7,111.88,2.98,275.34000000000003,6.9,6499.97876,7.372,28.304000000000002,10.38,2.5900000000000003,0.28400000000000003,19.578,0.088,470.1394899999999,512.0,0.8587,0.27732935853999996,1.54,0.35866880376945537,9,-1.0,-1.8369701987210297e-16,-0.975047787429224,-0.22065833914667285,-4.4408920985006264e-17,0.3603875471609676
2023-09-21,26414.8,8531.034750159999,11.01,75.0,41.798,1250.0,35.49129648,4147.0,3.04,159.5,4.0,99.18,2.8,243.37999999999997,6.659999999999999,6090.985640000001,7.378,26.880000000000003,9.911999999999999,2.5700000000000003,0.296,18.247999999999998,0.086,473.3405839999999,512.0,0.8587,0.27732935853999996,1.54,0.35848841696817696,9,-1.0,-1.8369701987210297e-16,-0.9786991923280685,-0.20385333291849853,0.2817623302598763,0.22469796037174666
2023-09-22,28219.8,9113.98513116,12.974,75.0,49.198,1255.0,37.9,4153.4,3.8,160.6,3.9,95.38,2.8400000000000003,229.2,6.7,6138.4432799999995,7.348000000000001,27.351999999999997,9.756,2.444,0.284,18.008,0.086,500.03721399999995,512.0,0.8587,0.27732935853999996,1.54,0.3548600707379531,9,-1.0,-1.8369701987210297e-16,-0.9820609843901467,-0.18698800320942882,0.35135187892997066,-0.08019377358048381
2023-09-23,29135.4,9409.69115268,13.02,75.0,49.3928,1290.0,39.1,4159.2,3.8,158.5,4.2,93.5,3.0799999999999996,221.3,7.0,6177.1462,7.3340000000000005,26.052,8.494,2.31,0.26000000000000006,17.55,0.08199999999999999,505.35082399999993,512.0,0.8587,0.27732935853999996,1.54,0.35435984660086756,9,-1.0,-1.8369701987210297e-16,-0.9851321688071023,-0.17006734074186178,0.15636629649360598,-0.3246979603717467
2023-09-24,30532.8,9861.00132576,11.07,75.0,41.9828,1355.0,41.0,4152.0,3.8,158.6,4.4,80.64000000000001,3.14,191.14000000000001,7.220000000000001,5644.32828,7.308,24.548,7.772,2.0580000000000003,0.252,16.695999999999998,0.082,506.6993259999999,512.0,0.8587,0.27732935853999996,1.54,0.3537477296985565,9,-1.0,-1.8369701987210297e-16,-0.9879118367660551,-0.15309635261204882,-0.15636629649360595,-0.32469796037174675
2023-09-25,31083.2,10038.760821439999,9.706,75.0,36.799600000000005,1380.0,41.7,4131.4,3.8,155.0,4.9,89.4,3.2399999999999998,206.28000000000003,7.5,6101.36354,7.287999999999999,25.956,7.696000000000001,2.03,0.264,17.336000000000002,0.11000000000000001,531.34309,512.0,0.8587,0.27732935854,1.54,0.35327928539290554,9,-1.0,-1.8369701987210297e-16,-0.9903991657185358,-0.13608006080841467,-0.35135187892997066,-0.08019377358048389
2023-09-26,28899.0,9333.342415799998,11.286000000000001,75.0,42.7996,1275.0,38.8,4108.0,3.8,150.0,4.7,103.34,3.3,240.56000000000003,7.42,6620.61866,7.3,28.130000000000003,7.7299999999999995,2.158,0.23600000000000004,18.834,0.11200000000000002,535.4738519999999,512.0,0.8587,0.27732935853999996,1.54,0.3537164574330144,9,-1.0,-1.8369701987210297e-16,-0.9925934196238899,-0.11902350072546963,-0.2817623302598763,0.22469796037174664
2023-09-27,27173.8,8776.16457796,11.132,75.0,42.1996,1275.0,36.6,4033.8,3.8,144.0,5.0,98.62,3.3600000000000003,228.21999999999997,7.68,5947.8472600000005,7.3180000000000005,27.73,7.459999999999999,2.164,0.24000000000000005,18.508,0.126,496.2914319999999,512.0,0.8587,0.27732935853999996,1.54,0.3578664423004191,9,-1.0,-1.8369701987210297e-16,-0.9944939491670848,-0.10193171967375594,-4.4408920985006264e-17,0.3603875471609676
2023-09-28,26118.8,8435.43734696,10.914,75.0,41.4048,1235.0,35.2,3988.8,3.8,143.1,4.8,92.3,3.28,218.3,7.76,5432.62626,7.345999999999999,28.932,8.35,2.26,0.26000000000000006,19.868000000000002,0.12600000000000003,509.77213199999994,512.0,0.8587,0.27732935854,1.54,0.3584440841605289,9,-1.0,-1.8369701987210297e-16,-0.9961001919508521,-0.0848097753862671,0.2817623302598763,0.22469796037174666
2023-09-29,24446.0,7895.182833199999,12.584,75.0,47.708800000000004,1155.0,33.0,4016.4,3.8,142.2,4.7,103.55999999999999,3.34,240.38000000000002,7.82,5677.3017,7.384,30.892000000000003,8.938,2.408,0.26400000000000007,22.034000000000002,0.144,533.667732,512.0,0.8587,0.27732935853999996,1.54,0.3589100687781468,9,-1.0,-1.8369701987210297e-16,-0.99741167266211,-0.06766273452178341,0.35135187892997066,-0.08019377358048381
2023-09-30,24201.2,7816.121197039999,10.608,60.0,40.2,1145.0,32.7,3998.8,3.04,141.8,4.3,106.66,3.3,254.84,7.8199999999999985,5984.6968799999995,7.366,31.956,8.748000000000001,2.376,0.26000000000000006,23.580000000000002,0.11600000000000002,567.923538,512.0,0.8587,0.27732935853999996,1.54,0.35856810754954743,9,-1.0,-1.8369701987210297e-16,-0.9984280032126165,-0.0504956711655658,0.15636629649360598,-0.3246979603717467
2023-10-01,24147.6,7637.024199539999,8.925999999999998,60.0,33.8,1145.0,32.7,4043.4,3.04,139.4,4.1,99.88,3.18,233.44,8.12,5445.007059999999,7.382,31.458,8.666,2.376,0.26800000000000007,23.887999999999998,0.12000000000000002,574.052314,512.0,0.8587,0.271561693902,1.54,0.35257528740382826,10,-0.9732050807568878,0.09999999999999988,-0.9991488828538102,-0.033313665327853084,-0.15636629649360595,-0.32469796037174675
2023-10-02,23642.6,7328.5319994599995,8.618,60.0,32.7076,1120.0,32.0,4121.8,3.04,143.7,4.2,98.11999999999999,3.3,239.06,8.7,5478.05504,7.392,30.790000000000003,8.678,2.392,0.256,23.814,0.11200000000000002,564.418022,512.0,0.8587,0.2657914426589443,1.54,0.34670494986173017,10,-0.9464101615137755,0.19999999999999993,-0.9995740982658079,-0.01612180144060451,-0.35135187892997066,-0.08019377358048389
2023-10-03,25211.2,7622.14683706,8.074,60.0,30.6068,1195.0,34.1,4151.8,3.04,145.5,4.4,99.38,3.4,239.64000000000001,8.959999999999999,5821.05692,7.384,30.272000000000002,8.738,2.3440000000000003,0.22000000000000003,23.814,0.12000000000000002,603.034306,512.0,0.8587,0.2600225321218114,1.54,0.34078159590668344,10,-0.9196152422706632,0.3,-0.9997035236205278,0.0010748331470651796,-0.2817623302598763,0.22469796037174664
2023-10-04,26886.4,7946.402846979999,6.406000000000001,60.0,24.310399999999998,1275.0,36.3,4125.4,3.04,140.4,4.4,94.76,3.3,231.4,8.86,6024.94332,7.316,30.238,8.76,2.32,0.21600000000000003,24.048000000000002,0.11200000000000002,656.346434,512.0,0.8587,0.2542574334564279,1.54,0.33454490594710623,10,-0.8928203230275511,0.4000000000000001,-0.9995371206189254,0.01827114967431425,-4.4408920985006264e-17,0.3603875471609676
2023-10-05,28434.6,8228.4040745,10.214,75.0,38.7104,1350.0,38.5,4146.2,3.8,140.6,4.4,88.52000000000001,3.28,215.08,8.84,5924.11004,7.316,29.590000000000003,8.739999999999998,2.304,0.21600000000000003,23.869999999999997,0.11200000000000002,692.1535620000001,512.0,0.8587,0.24848976881842785,1.54,0.329536556071958,10,-0.8660254037844386,0.5000000000000001,-0.9990749385023259,0.03546205947441998,0.2817623302598763,0.22469796037174666
2023-10-06,29231.8,8459.0982091,10.3,75.0,39.1104,1390.0,39.4,4155.2,3.8,140.4,4.4,83.62,3.2399999999999998,210.37999999999997,8.56,5966.40302,7.322,29.15,8.268,2.1839999999999997,0.20400000000000004,23.46,0.10600000000000001,699.7774579999999,512.0,0.8587,0.24848976881842785,1.54,0.3295983818620406,10,-0.8660254037844386,0.5000000000000001,-0.9983171140378533,0.05264247548059755,0.35135187892997066,-0.08019377358048381
2023-10-07,30856.0,8929.175192899998,10.236,75.0,38.802800000000005,1465.0,41.5,4091.6,3.8,140.1,4.3,89.47999999999999,3.2,216.16,8.059999999999999,6438.655199999999,7.314,30.486,8.346,2.134,0.20800000000000002,25.554000000000002,0.1,788.126522,512.0,0.8587,0.24849235542348355,1.54,0.32936267082449877,10,-0.8660254037844386,0.5000000000000001,-0.997263871477959,0.06980731373134444,0.15636629649360598,-0.3246979603717467
2023-10-08,30386.8,8793.4438606,10.6,75.0,40.1036,1445.0,41.0,4105.0,3.8,138.5,4.0,86.32000000000001,3.1,209.27999999999997,7.68,6147.519740000001,7.324000000000001,30.474,7.984,2.094,0.23200000000000004,25.163999999999998,0.092,765.30414,512.0,0.8587,0.24849360132261644,1.54,0.32957760033983746,10,-0.8660254037844386,0.5000000000000001,-0.9959155224940615,0.0869514948748665,-0.15636629649360595,-0.32469796037174675
2023-10-09,29062.8,8410.2075954,8.678,75.0,32.8,1380.0,39.20366528,4167.4,3.04,141.4,3.7,83.96,3.14,204.47999999999996,7.719999999999999,5708.30702,7.409999999999999,29.413999999999998,7.9,2.074,0.23200000000000004,24.502,0.08199999999999999,711.0067240000001,512.0,0.8587,0.24849103535,1.54,0.329070315014231,10,-0.8660254037844386,0.5000000000000001,-0.994272466084318,0.10406994567214008,-0.35135187892997066,-0.08019377358048389
2023-10-10,27815.6,8049.2922358,8.634,75.0,32.703199999999995,1320.0,37.50366528000001,4218.4,3.04,144.6,3.5,88.53999999999999,3.1,217.28000000000003,7.6,5803.76654,7.45,29.147999999999996,8.004000000000001,2.024,0.23200000000000004,23.639999999999997,0.08600000000000001,655.908688,512.0,0.8587,0.24849103534999997,1.54,0.32919932229036836,10,-0.8660254037844386,0.5000000000000001,-0.9923351884555544,0.12115760049816504,-0.2817623302598763,0.22469796037174664
2023-10-11,27150.2,7856.7384511,8.678,75.0,32.8032,1285.0,36.70366528000001,4190.2,3.04,146.6,3.3,93.28,3.2,222.03999999999996,7.539999999999999,5798.87862,7.45,28.854000000000003,8.370000000000001,2.128,0.24400000000000005,23.026000000000003,0.08800000000000001,626.179394,512.0,0.8587,0.24849103535,1.54,0.3290675303479602,10,-0.8660254037844386,0.5000000000000001,-0.9901042628793887,0.13820940284096422,-4.4408920985006264e-17,0.3603875471609676
2023-10-12,25720.2,7442.9243361,9.180000000000001,75.0,34.8032,1220.0,34.70366528000001,4170.0,3.04,144.7,3.3,91.75999999999999,3.04,217.95999999999998,7.26,5416.8152199999995,7.475999999999999,28.7,8.666,2.2039999999999997,0.26400000000000007,22.894,0.08800000000000001,585.414538,512.0,0.8587,0.24849103535,1.54,0.32945007278381233,10,-0.8660254037844386,0.5000000000000001,-0.9875803495225911,0.1552203067978873,0.2817623302598763,0.22469796037174666
2023-10-13,24228.0,7011.110753999999,9.192,75.0,34.9032,1145.0,32.60366528000001,4154.0,3.04,140.7,3.3,94.2,3.0,223.18,7.32,5259.262720000001,7.486,28.784,9.336000000000002,2.248,0.2800000000000001,23.002,0.088,553.71238,512.0,0.8587,0.24849103534999997,1.54,0.3292721859373863,10,-0.8660254037844386,0.5000000000000001,-0.9847641952517299,0.17218527856877425,0.35135187892997066,-0.08019377358048381
2023-10-14,23179.0,6707.5506095,9.192,75.0,34.9032,1100.0,31.192970080000002,4101.0,3.04,140.2,3.6,89.44,2.9,216.58,7.18,4903.158839999999,7.436,28.45,9.828,2.284,0.2880000000000001,21.868000000000002,0.094,504.08976999999993,512.0,0.8587,0.24849103535,1.54,0.32959277572975726,10,-0.8660254037844386,0.5000000000000001,-0.9816566334121613,0.18909929794553781,0.15636629649360598,-0.3246979603717467
2023-10-15,21725.8,6287.0228669,5.428,75.0,20.6,1030.0,29.191375840000006,4010.6,2.28,133.6,3.5,79.82,2.8,198.26,7.06,4180.7636,7.438,28.6,10.4,2.266,0.292,22.9,0.08600000000000001,492.356762,512.0,0.8587,0.24849103534999997,1.54,0.3286879971831288,10,-0.8660254037844386,0.5000000000000001,-0.9782585835814294,0.2059573597977241,-0.15636629649360595,-0.32469796037174675
2023-10-16,20983.2,6072.128907599999,7.202000000000001,75.0,27.3,995.0,28.291375840000008,3975.2,2.28,130.3,3.4,72.1,2.74,186.92000000000002,6.860000000000001,3789.99016,7.438,28.738,10.790000000000001,2.182,0.2960000000000001,23.552,0.09000000000000001,492.1069519999999,512.0,0.8587,0.24849103535,1.54,0.32928632691255705,10,-0.8660254037844386,0.5000000000000001,-0.9745710512971485,0.22275447555361091,-0.35135187892997066,-0.08019377358048389
2023-10-17,20756.8,6006.6131624,7.054,75.0,26.709600000000002,985.0,28.091375840000005,4294.4,2.28,131.1,3.1,68.62,2.68,184.54,6.9,3695.4324,7.417999999999999,28.330000000000002,10.581999999999999,2.2399999999999998,0.2760000000000001,22.883999999999997,0.1,471.71416,512.0,0.8587,0.24849103534999997,1.54,0.32933529679219814,10,-0.8660254037844386,0.5000000000000001,-0.9705951277594483,0.2394856746764066,-0.2817623302598763,0.22469796037174664
2023-10-18,20597.4,5960.485910699999,6.746,75.0,25.6096,980.01852,27.791375840000008,4401.0,2.28,133.4,3.1,65.47999999999999,2.84,180.5,6.92,3576.7587200000003,7.414,26.612000000000002,9.968,2.2119999999999997,0.26400000000000007,21.491999999999997,0.096,438.70357,512.0,0.8587,0.24849103534999997,1.54,0.32945506941636504,10,-0.8660254037844386,0.5000000000000001,-0.9663319895080701,0.25614600613511146,-4.4408920985006264e-17,0.3603875471609676
2023-10-19,21842.4,6320.7646331999995,10.654,75.0,40.4096,1035.01852,29.498405760000004,4398.4,3.04,136.8,3.4,62.739999999999995,3.2399999999999998,175.95999999999998,7.540000000000001,3665.09804,7.446,26.604000000000003,8.664,2.112,0.24800000000000005,21.892,0.09,473.68810799999994,512.0,0.8587,0.24849103535,1.54,0.3300424956516285,10,-0.8660254037844386,0.5000000000000001,-0.9617828980742097,0.27273053986960816,0.2817623302598763,0.22469796037174666
2023-10-20,24463.4,7079.230923699999,12.466000000000001,75.0,47.2096,1160.01852,33.1,4462.2,3.8,138.4,3.8,64.66,3.56,175.34,8.18,4066.86388,7.438,25.586000000000002,7.837999999999999,2.124,0.21600000000000003,20.57,0.09,501.65110599999997,512.0,0.8587,0.24849103534999997,1.54,0.33040097472208796,10,-0.8660254037844386,0.5000000000000001,-0.9569491996072103,0.2892343682495448,0.35135187892997066,-0.08019377358048381
2023-10-21,25921.8,7501.263444900001,12.16,75.0,46.1144,1230.01852,35.0,4478.8,3.8,138.4,4.4,66.53999999999999,3.84,180.3,8.919999999999998,4412.4473800000005,7.446,25.784,7.392,2.104,0.192,20.616,0.076,535.333318,512.0,0.8587,0.24849103535,1.54,0.33010949463577627,10,-0.8660254037844386,0.5000000000000001,-0.9518323244762147,0.30565260752658313,0.15636629649360598,-0.3246979603717467
2023-10-22,27804.8,8046.166926399999,10.368,75.0,39.3048,1315.01852,37.50844336,4202.6,3.04,139.6,4.9,69.56,4.220000000000001,184.78000000000003,9.52,4863.712460000001,7.456,25.806,7.465999999999999,1.984,0.20800000000000002,20.490000000000002,0.074,573.625544,512.0,0.8587,0.24849103534999997,1.54,0.32936406837366955,10,-0.8660254037844386,0.5000000000000001,-0.9464337868468972,0.3219803992795766,-0.15636629649360595,-0.32469796037174675
2023-10-23,29041.2,8403.9569766,10.767999999999999,75.0,40.7048,1375.0,39.30844336,4100.2,3.04,140.3,5.5,69.42,4.42,184.22,10.16,5061.9347800000005,7.458,27.32,7.918000000000001,1.972,0.21200000000000002,21.875999999999998,0.08199999999999999,631.5328139999999,512.0,0.8587,0.24849103535,1.54,0.32945417737404714,10,-0.8660254037844386,0.5000000000000001,-0.9407551842333961,0.3382129118522569,-0.35135187892997066,-0.08019377358048389
2023-10-24,27743.6,8028.4568398,8.95,75.0,33.9048,1315.0,37.50844336,4112.0,3.04,135.8,5.3,73.76,4.32,186.86,9.98,4916.87942,7.456,27.688,9.286,1.996,0.22800000000000004,22.14,0.1,608.6716299999999,512.0,0.8587,0.24849103535,1.54,0.3292762102375278,10,-0.8660254037844386,0.5000000000000001,-0.9347981970255848,0.35434534178299726,-0.2817623302598763,0.22469796037174664
2023-10-25,26934.2,7794.232263100001,9.01,75.0,34.2048,1275.0,36.30844336,4072.6,3.04,140.4,5.3,71.08000000000001,4.119999999999999,178.26000000000002,9.7,4552.35638,7.43,27.360000000000003,10.106,1.9740000000000002,0.28,21.85,0.1,584.173408,512.0,0.8587,0.24849103534999997,1.54,0.3292476693608581,10,-0.8660254037844386,0.5000000000000001,-0.9285645879918171,0.37037291522623594,-4.4408920985006264e-17,0.3603875471609676
2023-10-26,28156.4,8147.9131102,9.364,75.0,35.5,1335.0,38.00844336,4151.2,3.04,144.1,5.1,73.32000000000001,3.9400000000000004,179.04000000000002,9.34,4806.84284,7.382,27.25,10.678,2.0160000000000005,0.30400000000000005,22.064,0.10600000000000001,618.505602,512.0,0.8587,0.24849103535,1.54,0.32926503277924757,10,-0.8660254037844386,0.5000000000000001,-0.9220562017572949,0.38629088936513173,0.2817623302598763,0.22469796037174666
2023-10-27,28816.2,8338.8463641,11.254,75.0,42.7,1370.0,38.9,4145.2,3.8,146.7,4.8,75.1,3.78,179.7,9.04,4968.59016,7.362,26.584000000000003,10.964,2.018,0.32,21.426,0.098,611.316552,512.0,0.8587,0.24849103534999997,1.54,0.32978045136597234,10,-0.8660254037844386,0.5000000000000001,-0.9152749642582145,0.40209455381504167,0.35135187892997066,-0.08019377358048381
2023-10-28,29744.0,8607.333591999999,13.352,75.0,50.7,1410.0,40.1,4107.4,3.8,147.7,4.7,80.46000000000001,3.7600000000000002,188.06,8.74,5412.7636,7.336,26.232,11.1,1.964,0.328,20.762,0.094,611.8856480000001,512.0,0.8587,0.24849103535,1.54,0.3298990578414734,10,-0.8660254037844386,0.5000000000000001,-0.9082228821718523,0.41777923201739836,0.15636629649360598,-0.3246979603717467
2023-10-29,32258.8,9335.0676734,11.262,75.0,42.7,1530.0,43.50413664,4069.6,3.04,149.1,4.7,85.02000000000001,3.5,194.83999999999997,8.559999999999999,6067.3538,7.316,26.244,10.994,1.9780000000000002,0.34,20.357999999999997,0.094,655.6716279999999,512.0,0.8587,0.24849103535,1.54,0.32936359027145984,10,-0.8660254037844386,0.5000000000000001,-0.9009020423227542,0.43334028262357976,-0.15636629649360595,-0.32469796037174675
2023-10-30,33023.0,9556.2122515,11.22,75.0,42.6,1565.0,44.60413664,4090.6,3.04,146.1,4.5,88.9,3.6799999999999997,206.4,8.66,6524.49826,7.33,26.613999999999997,10.742,2.002,0.32000000000000006,20.512,0.10600000000000001,674.543874,512.0,0.8587,0.24849103534999997,1.54,0.32925727171497143,10,-0.8660254037844386,0.5000000000000001,-0.8933146110652126,0.4487731008683579,-0.35135187892997066,-0.08019377358048389
2023-10-31,32295.8,9345.7747519,10.878,75.0,41.4,1525.0,43.404136640000004,4063.4,3.04,145.5,4.6,91.82000000000001,3.7399999999999998,209.04000000000002,8.8,6469.293299999999,7.362,26.363999999999997,10.605999999999998,1.9899999999999998,0.31600000000000006,19.637999999999998,0.10600000000000001,630.70273,512.0,0.8587,0.24849103534999997,1.54,0.3289909296356314,10,-0.8660254037844386,0.5000000000000001,-0.8854628336422069,0.4640731199325242,-0.2817623302598763,0.22469796037174664
2023-11-01,31179.0,9038.79189882,10.838,75.0,41.2,1470.0,42.00413664,4088.6,3.04,138.9,4.5,88.17999999999999,3.6799999999999997,202.58,8.74,6062.631539999999,7.367999999999999,26.754,10.437999999999999,2.0100000000000002,0.30800000000000005,20.194,0.11200000000000002,625.66355,512.0,0.8587,0.24897724846399996,1.54,0.329426318681384,11,-0.792820323027551,0.5732050807568878,-0.877349033520999,0.4792358122942841,-4.4408920985006264e-17,0.3603875471609676
2023-11-02,30455.0,8845.30444282,8.416,75.0,32.0,1440.0,41.00413664,4167.4,3.04,137.3,4.5,80.32000000000001,3.62,184.78,8.94,5390.98314,7.401999999999999,26.442,10.55,2.066,0.304,19.856,0.13999999999999999,600.8112699999999,512.0,0.8587,0.24946346157799998,1.54,0.3297284868774354,11,-0.7196152422706634,0.6464101615137754,-0.8689756117055838,0.4942566910690232,0.2817623302598763,0.22469796037174666
2023-11-03,29498.4,8584.30947174,10.158,75.0,38.6,1394.97548,39.8,4155.2,3.8,136.6,4.4,74.08,3.7399999999999998,173.28000000000003,8.78,4878.3941,7.43,25.478,10.911999999999999,1.988,0.2920000000000001,19.156,0.13599999999999998,561.6035840000001,512.0,0.8587,0.24994967469200002,1.54,0.33059850656303513,11,-0.6464101615137758,0.719615242270663,-0.8603450460261918,0.5091313113370494,0.35135187892997066,-0.08019377358048381
2023-11-04,28459.4,8298.72723304,10.190000000000001,75.0,38.6,1349.97548,38.4,4128.6,3.8,136.2,4.6,72.7,3.6799999999999997,174.95999999999998,8.780000000000001,4738.103399999999,7.4079999999999995,25.368000000000002,11.362,1.984,0.3,19.788,0.124,558.5096340000001,512.0,0.8587,0.25043588780599996,1.54,0.33139148466410473,11,-0.5732050807568883,0.7928203230275507,-0.8514598904060595,0.523855271458916,0.15636629649360598,-0.3246979603717467
2023-11-05,28065.0,8200.918554,8.544,75.0,32.2956,1334.97548,37.9,4094.4,3.8,139.1,4.3,66.84,3.6799999999999997,168.16,8.68,4468.323879999999,7.398000000000001,25.032,10.738,1.948,0.30400000000000005,19.744,0.136,549.441106,512.0,0.8587,0.25092210092,1.54,0.33178715892969085,11,-0.5000000000000004,0.8660254037844384,-0.842322774105684,0.538424214377937,-0.15636629649360595,-0.32469796037174675
2023-11-06,28111.4,8214.47717224,6.694,75.0,25.2956,1339.97548,37.9,4064.2,3.04,142.9,4.4,68.74000000000001,3.66,174.32,8.62,4655.50072,7.398000000000001,25.124,10.264,1.964,0.28400000000000003,19.716,0.136,549.624282,512.0,0.8587,0.25092210092,1.54,0.3315648927306585,11,-0.5000000000000004,0.8660254037844384,-0.83293640094478,0.5528338289095106,-0.35135187892997066,-0.08019377358048389
2023-11-07,28024.2,8188.99632072,7.0760000000000005,75.0,26.793600000000005,1334.97548,37.8,4021.8,3.04,143.2,4.0,69.38,3.5,178.32,8.24,4765.851519999999,7.37,25.133999999999997,9.946,1.8980000000000001,0.268,19.972,0.10800000000000001,555.95149,512.0,0.8587,0.25092210092,1.54,0.3316040085623254,11,-0.5000000000000004,0.8660254037844384,-0.8233035485021786,0.5670798510168689,-0.2817623302598763,0.22469796037174664
2023-11-08,28059.2,8199.22372672,8.762,75.0,33.1936,1340.0,37.8,4080.6,3.04,142.3,4.1,68.78,3.6,187.22,8.34,5018.53332,7.332000000000001,25.356,9.608,1.972,0.26800000000000007,20.17,0.10800000000000001,562.1213879999999,512.0,0.8587,0.25092210092,1.54,0.3321434784880269,11,-0.5000000000000004,0.8660254037844384,-0.8134270672938948,0.581158065072874,-4.4408920985006264e-17,0.3603875471609676
2023-11-09,28313.6,8273.562357760002,6.9,75.0,26.193600000000004,1350.0,38.10721152,4135.0,2.28,145.8,4.1,68.3,3.5799999999999996,184.26,8.2,4987.26708,7.356,25.008000000000003,9.468,1.988,0.25600000000000006,19.066,0.10800000000000001,537.0839639999999,512.0,0.8587,0.25092210092,1.54,0.3316105831845376,11,-0.5000000000000004,0.8660254037844384,-0.8033098799296157,0.5950643051074896,0.2817623302598763,0.22469796037174666
2023-11-10,27716.2,8098.99514792,7.159999999999999,75.0,27.098000000000003,1319.97268,37.40721152,4110.2,2.28,146.9,4.5,73.24,3.5,196.8,8.1,5217.835399999999,7.354000000000001,25.412,10.286000000000001,2.0279999999999996,0.25600000000000006,19.066,0.096,526.270468,512.0,0.8587,0.25092210092,1.54,0.331615379303161,11,-0.5000000000000004,0.8660254037844384,-0.7929549802478524,0.6087944560405602,0.35135187892997066,-0.08019377358048381
2023-11-11,27701.2,8094.61197392,9.102,75.0,34.498000000000005,1314.97268,37.40721152,4107.8,3.04,142.7,4.6,70.38,3.54,183.76000000000002,8.18,4837.47534,7.343999999999999,25.302,10.975999999999999,1.9419999999999997,0.268,19.018,0.1,524.456642,512.0,0.8587,0.25092210092000006,1.54,0.3317713107465614,11,-0.5000000000000004,0.8660254037844384,-0.7823654324300147,0.6223444548995272,0.15636629649360598,-0.3246979603717467
2023-11-12,28139.4,8222.659097040001,7.392000000000001,75.0,28.0,1334.89408,37.90721152,4107.0,2.28,144.0,4.8,71.14,3.72,193.44,8.38,5190.75594,7.35,25.627999999999997,11.501999999999999,1.864,0.272,18.906,0.10400000000000001,529.563364,512.0,0.8587,0.25092210092,1.54,0.33135832087407524,11,-0.5000000000000004,0.8660254037844384,-0.7715443700936714,0.63571029202173,-0.15636629649360595,-0.32469796037174675
2023-11-13,28357.8,8286.47811048,5.86,75.0,22.2048,1339.89408,38.10721152,4031.4,2.28,144.7,4.9,79.62,3.4799999999999995,201.7,8.26,5477.4919,7.35,26.52,11.828,1.8719999999999999,0.264,19.791999999999998,0.1,559.5335279999999,512.0,0.8587,0.25092210092,1.54,0.3307173913552194,11,-0.5000000000000004,0.8660254037844384,-0.7604949953652623,0.6488880122409284,-0.35135187892997066,-0.08019377358048389
2023-11-14,28491.2,8325.459137920001,7.3420000000000005,75.0,27.8048,1344.89408,38.4,3995.8,3.04,141.6,5.0,91.6,3.3600000000000003,219.82,8.16,6021.199439999999,7.35,28.906,12.266,1.9,0.264,20.496000000000002,0.10400000000000001,581.831974,512.0,0.8587,0.25092210092,1.54,0.3309495655765221,11,-0.5000000000000004,0.8660254037844384,-0.7492205779325365,0.6618737160577004,-0.2817623302598763,0.22469796037174664
2023-11-15,29157.0,8520.013621200002,6.806,75.0,25.8048,1374.9214,39.3,4051.0,3.04,142.5,5.1,94.5,3.4200000000000004,231.21999999999997,8.26,6499.95964,7.351999999999999,29.330000000000002,12.307999999999998,1.972,0.256,21.448,0.11600000000000002,621.688918,512.0,0.8587,0.25092210092,1.54,0.33070713668362617,11,-0.5000000000000004,0.8660254037844384,-0.7377244540770004,0.674663560793367,-4.4408920985006264e-17,0.3603875471609676
